FID,the_geom,CWP_CODE,GRIDTYPE,QUADRANT,X_COORD,Y_COORD,CWP_A,CWP_B,CWP_C,CWP_D,CWP_E,SURFACE,ON_SEA,ON_LAND,ON_LAND_P,ON_SEA_P
cwp-grid-map-5deg_x_5deg.1474,"MULTIPOLYGON (((-20 -170, -20 -165, -25 -165, -25 -170, -20 -170)))",6320165,5deg_x_5deg,SW,-167.5,-22.5,6,3,20,165,,286045694948.6836,286045694948.6826,0,0,100
cwp-grid-map-5deg_x_5deg.1475,"MULTIPOLYGON (((-20 -175, -20 -170, -25 -170, -25 -175, -20 -175)))",6320170,5deg_x_5deg,SW,-172.5,-22.5,6,3,20,170,,286045694948.6846,285934880028.1852,110814920.4974,0.04,99.96
cwp-grid-map-5deg_x_5deg.1476,"MULTIPOLYGON (((-20 -180, -20 -175, -25 -175, -25 -180, -20 -180)))",6320175,5deg_x_5deg,SW,-177.5,-22.5,6,3,20,175,,286045694948.6807,285747176237.0634,298518711.6173,0.1,99.9
cwp-grid-map-5deg_x_5deg.1477,"MULTIPOLYGON (((-25 -5, -25 0, -30 0, -30 -5, -25 -5)))",6325000,5deg_x_5deg,SW,-2.5,-27.5,6,3,25,000,,274625399068.5916,274625399068.5916,0,0,100
cwp-grid-map-5deg_x_5deg.1478,"MULTIPOLYGON (((-25 -10, -25 -5, -30 -5, -30 -10, -25 -10)))",6325005,5deg_x_5deg,SW,-7.5,-27.5,6,3,25,005,,274625399068.5916,274625399068.5916,0,0,100
cwp-grid-map-5deg_x_5deg.1479,"MULTIPOLYGON (((-25 -15, -25 -10, -30 -10, -30 -15, -25 -15)))",6325010,5deg_x_5deg,SW,-12.5,-27.5,6,3,25,010,,274625399068.5917,274625399068.5916,0,0,100
cwp-grid-map-5deg_x_5deg.1480,"MULTIPOLYGON (((-25 -20, -25 -15, -30 -15, -30 -20, -25 -20)))",6325015,5deg_x_5deg,SW,-17.5,-27.5,6,3,25,015,,274625399068.5916,274625399068.5916,0,0,100
cwp-grid-map-5deg_x_5deg.1481,"MULTIPOLYGON (((-25 -25, -25 -20, -30 -20, -30 -25, -25 -25)))",6325020,5deg_x_5deg,SW,-22.5,-27.5,6,3,25,020,,274625399068.5916,274625399068.5916,0,0,100
cwp-grid-map-5deg_x_5deg.1482,"MULTIPOLYGON (((-25 -30, -25 -25, -30 -25, -30 -30, -25 -30)))",6325025,5deg_x_5deg,SW,-27.5,-27.5,6,3,25,025,,274625399068.5918,274625399068.5917,0,0,100
cwp-grid-map-5deg_x_5deg.1483,"MULTIPOLYGON (((-25 -35, -25 -30, -30 -30, -30 -35, -25 -35)))",6325030,5deg_x_5deg,SW,-32.5,-27.5,6,3,25,030,,274625399068.5917,274625399068.5916,0,0,100
cwp-grid-map-5deg_x_5deg.1484,"MULTIPOLYGON (((-25 -40, -25 -35, -30 -35, -30 -40, -25 -40)))",6325035,5deg_x_5deg,SW,-37.5,-27.5,6,3,25,035,,274625399068.5916,274625399068.5917,0,0,100
cwp-grid-map-5deg_x_5deg.1485,"MULTIPOLYGON (((-25 -45, -25 -40, -30 -40, -30 -45, -25 -45)))",6325040,5deg_x_5deg,SW,-42.5,-27.5,6,3,25,040,,274625399068.5923,274625399068.5923,0,0,100
cwp-grid-map-5deg_x_5deg.1486,"MULTIPOLYGON (((-25 -50, -25 -45, -30 -45, -30 -50, -25 -50)))",6325045,5deg_x_5deg,SW,-47.5,-27.5,6,3,25,045,,274625399068.5908,211183727798.4875,63566581299.4224,23.15,76.9
cwp-grid-map-5deg_x_5deg.1487,"MULTIPOLYGON (((-25 -55, -25 -50, -30 -50, -30 -55, -25 -55)))",6325050,5deg_x_5deg,SW,-52.5,-27.5,6,3,25,050,,274625399068.5923,181691694.3209,274318797344.9459,99.89,0.07
cwp-grid-map-5deg_x_5deg.1488,"MULTIPOLYGON (((-25 -60, -25 -55, -30 -55, -30 -60, -25 -60)))",6325055,5deg_x_5deg,SW,-57.5,-27.5,6,3,25,055,,274625399068.5913,0,274625399068.5911,100,0
cwp-grid-map-5deg_x_5deg.1489,"MULTIPOLYGON (((-25 -65, -25 -60, -30 -60, -30 -65, -25 -65)))",6325060,5deg_x_5deg,SW,-62.5,-27.5,6,3,25,060,,274625399068.592,0,274625399068.592,100,0
cwp-grid-map-5deg_x_5deg.1490,"MULTIPOLYGON (((-25 -70, -25 -65, -30 -65, -30 -70, -25 -70)))",6325065,5deg_x_5deg,SW,-67.5,-27.5,6,3,25,065,,274625399068.5911,0,274625399068.5913,100,0
cwp-grid-map-5deg_x_5deg.1491,"MULTIPOLYGON (((-25 -75, -25 -70, -30 -70, -30 -75, -25 -75)))",6325070,5deg_x_5deg,SW,-72.5,-27.5,6,3,25,070,,274625399068.5933,219772977270.7733,54852421797.8161,19.97,80.03
cwp-grid-map-5deg_x_5deg.1492,"MULTIPOLYGON (((-25 -80, -25 -75, -30 -75, -30 -80, -25 -80)))",6325075,5deg_x_5deg,SW,-77.5,-27.5,6,3,25,075,,274625399068.5903,274621006165.7241,4392902.866,0,100
cwp-grid-map-5deg_x_5deg.1493,"MULTIPOLYGON (((-25 -85, -25 -80, -30 -80, -30 -85, -25 -85)))",6325080,5deg_x_5deg,SW,-82.5,-27.5,6,3,25,080,,274625399068.5918,274623427790.1855,1971278.4062,0,100
cwp-grid-map-5deg_x_5deg.1494,"MULTIPOLYGON (((-25 -90, -25 -85, -30 -85, -30 -90, -25 -90)))",6325085,5deg_x_5deg,SW,-87.5,-27.5,6,3,25,085,,274625399068.5928,274625399068.5928,0,0,100
cwp-grid-map-5deg_x_5deg.1495,"MULTIPOLYGON (((-25 -95, -25 -90, -30 -90, -30 -95, -25 -95)))",6325090,5deg_x_5deg,SW,-92.5,-27.5,6,3,25,090,,274625399068.5918,274625399068.5913,0,0,100
cwp-grid-map-5deg_x_5deg.1496,"MULTIPOLYGON (((-25 -100, -25 -95, -30 -95, -30 -100, -25 -100)))",6325095,5deg_x_5deg,SW,-97.5,-27.5,6,3,25,095,,274625399068.5903,274625399068.5898,0,0,100
cwp-grid-map-5deg_x_5deg.1497,"MULTIPOLYGON (((-25 -105, -25 -100, -30 -100, -30 -105, -25 -105)))",6325100,5deg_x_5deg,SW,-102.5,-27.5,6,3,25,100,,274625399068.5928,274625399068.5928,0,0,100
cwp-grid-map-5deg_x_5deg.1498,"MULTIPOLYGON (((-25 -110, -25 -105, -30 -105, -30 -110, -25 -110)))",6325105,5deg_x_5deg,SW,-107.5,-27.5,6,3,25,105,,274625399068.5918,274443391633.7999,182007434.7919,0.07,99.93
cwp-grid-map-5deg_x_5deg.1499,"MULTIPOLYGON (((-25 -115, -25 -110, -30 -110, -30 -115, -25 -115)))",6325110,5deg_x_5deg,SW,-112.5,-27.5,6,3,25,110,,274625399068.5908,274625399068.5913,0,0,100
cwp-grid-map-5deg_x_5deg.1500,"MULTIPOLYGON (((-25 -120, -25 -115, -30 -115, -30 -120, -25 -120)))",6325115,5deg_x_5deg,SW,-117.5,-27.5,6,3,25,115,,274625399068.5913,274625399068.5913,0,0,100
cwp-grid-map-5deg_x_5deg.1501,"MULTIPOLYGON (((-25 -125, -25 -120, -30 -120, -30 -125, -25 -125)))",6325120,5deg_x_5deg,SW,-122.5,-27.5,6,3,25,120,,274625399068.5933,274625399068.5928,0,0,100
cwp-grid-map-5deg_x_5deg.1502,"MULTIPOLYGON (((-25 -130, -25 -125, -30 -125, -30 -130, -25 -130)))",6325125,5deg_x_5deg,SW,-127.5,-27.5,6,3,25,125,,274625399068.5908,274625399068.5913,0,0,100
cwp-grid-map-5deg_x_5deg.1503,"MULTIPOLYGON (((-25 -135, -25 -130, -30 -130, -30 -135, -25 -135)))",6325130,5deg_x_5deg,SW,-132.5,-27.5,6,3,25,130,,274625399068.5913,274620795448.3636,4603620.2282,0,100
cwp-grid-map-5deg_x_5deg.1504,"MULTIPOLYGON (((-25 -140, -25 -135, -30 -135, -30 -140, -25 -140)))",6325135,5deg_x_5deg,SW,-137.5,-27.5,6,3,25,135,,274625399068.5908,274625399068.5908,0,0,100
cwp-grid-map-5deg_x_5deg.1505,"MULTIPOLYGON (((-25 -145, -25 -140, -30 -140, -30 -145, -25 -145)))",6325140,5deg_x_5deg,SW,-142.5,-27.5,6,3,25,140,,274625399068.5928,274576996121.4017,48402947.1916,0.02,99.98
cwp-grid-map-5deg_x_5deg.1506,"MULTIPOLYGON (((-25 -150, -25 -145, -30 -145, -30 -150, -25 -150)))",6325145,5deg_x_5deg,SW,-147.5,-27.5,6,3,25,145,,274625399068.5933,274625399068.5933,0,0,100
cwp-grid-map-5deg_x_5deg.1507,"MULTIPOLYGON (((-25 -155, -25 -150, -30 -150, -30 -155, -25 -155)))",6325150,5deg_x_5deg,SW,-152.5,-27.5,6,3,25,150,,274625399068.5908,274625399068.5898,0,0,100
cwp-grid-map-5deg_x_5deg.1508,"MULTIPOLYGON (((-25 -160, -25 -155, -30 -155, -30 -160, -25 -160)))",6325155,5deg_x_5deg,SW,-157.5,-27.5,6,3,25,155,,274625399068.5894,274625399068.5903,0,0,100
cwp-grid-map-5deg_x_5deg.1509,"MULTIPOLYGON (((-25 -165, -25 -160, -30 -160, -30 -165, -25 -165)))",6325160,5deg_x_5deg,SW,-162.5,-27.5,6,3,25,160,,274625399068.5918,274625399068.5918,0,0,100
cwp-grid-map-5deg_x_5deg.1510,"MULTIPOLYGON (((-25 -170, -25 -165, -30 -165, -30 -170, -25 -170)))",6325165,5deg_x_5deg,SW,-167.5,-27.5,6,3,25,165,,274625399068.5918,274625399068.5918,0,0,100
cwp-grid-map-5deg_x_5deg.1511,"MULTIPOLYGON (((-25 -175, -25 -170, -30 -170, -30 -175, -25 -175)))",6325170,5deg_x_5deg,SW,-172.5,-27.5,6,3,25,170,,274625399068.5918,274625399068.5928,0,0,100
cwp-grid-map-5deg_x_5deg.1512,"MULTIPOLYGON (((-25 -180, -25 -175, -30 -175, -30 -180, -25 -180)))",6325175,5deg_x_5deg,SW,-177.5,-27.5,6,3,25,175,,274625399068.5928,274594264060.0526,31135008.5411,0.01,99.99
cwp-grid-map-5deg_x_5deg.1513,"MULTIPOLYGON (((-30 -5, -30 0, -35 0, -35 -5, -30 -5)))",6330000,5deg_x_5deg,SW,-2.5,-32.5,6,3,30,000,,261113874185.0391,261113874185.0391,0,0,100
cwp-grid-map-5deg_x_5deg.1514,"MULTIPOLYGON (((-30 -10, -30 -5, -35 -5, -35 -10, -30 -10)))",6330005,5deg_x_5deg,SW,-7.5,-32.5,6,3,30,005,,261113874185.0391,261113874185.0391,0,0,100
cwp-grid-map-5deg_x_5deg.1515,"MULTIPOLYGON (((-30 -15, -30 -10, -35 -10, -35 -15, -30 -15)))",6330010,5deg_x_5deg,SW,-12.5,-32.5,6,3,30,010,,261113874185.0391,261113874185.0391,0,0,100
cwp-grid-map-5deg_x_5deg.1516,"MULTIPOLYGON (((-30 -20, -30 -15, -35 -15, -35 -20, -30 -20)))",6330015,5deg_x_5deg,SW,-17.5,-32.5,6,3,30,015,,261113874185.0391,261113874185.0391,0,0,100
cwp-grid-map-5deg_x_5deg.1517,"MULTIPOLYGON (((-30 -25, -30 -20, -35 -20, -35 -25, -30 -25)))",6330020,5deg_x_5deg,SW,-22.5,-32.5,6,3,30,020,,261113874185.0391,261113874185.0389,0,0,100
cwp-grid-map-5deg_x_5deg.1518,"MULTIPOLYGON (((-30 -30, -30 -25, -35 -25, -35 -30, -30 -30)))",6330025,5deg_x_5deg,SW,-27.5,-32.5,6,3,30,025,,261113874185.0392,261113874185.0391,0,0,100
cwp-grid-map-5deg_x_5deg.1519,"MULTIPOLYGON (((-30 -35, -30 -30, -35 -30, -35 -35, -30 -35)))",6330030,5deg_x_5deg,SW,-32.5,-32.5,6,3,30,030,,261113874185.0388,261113874185.0388,0,0,100
cwp-grid-map-5deg_x_5deg.1520,"MULTIPOLYGON (((-30 -40, -30 -35, -35 -35, -35 -40, -30 -40)))",6330035,5deg_x_5deg,SW,-37.5,-32.5,6,3,30,035,,261113874185.0393,261113874185.0393,0,0,100
cwp-grid-map-5deg_x_5deg.1521,"MULTIPOLYGON (((-30 -45, -30 -40, -35 -40, -35 -45, -30 -45)))",6330040,5deg_x_5deg,SW,-42.5,-32.5,6,3,30,040,,261113874185.0391,261113874185.0393,0,0,100
cwp-grid-map-5deg_x_5deg.1522,"MULTIPOLYGON (((-30 -50, -30 -45, -35 -45, -35 -50, -30 -50)))",6330045,5deg_x_5deg,SW,-47.5,-32.5,6,3,30,045,,261113874185.0388,261113874185.0388,0,0,100
cwp-grid-map-5deg_x_5deg.1523,"MULTIPOLYGON (((-30 -55, -30 -50, -35 -50, -35 -55, -30 -55)))",6330050,5deg_x_5deg,SW,-52.5,-32.5,6,3,30,050,,261113874185.0393,125131360930.6433,136029753458.1776,52.1,47.92
cwp-grid-map-5deg_x_5deg.1524,"MULTIPOLYGON (((-30 -60, -30 -55, -35 -55, -35 -60, -30 -60)))",6330055,5deg_x_5deg,SW,-57.5,-32.5,6,3,30,055,,261113874185.0388,12787550997.1757,248279082984.0863,95.08,4.9
cwp-grid-map-5deg_x_5deg.1525,"MULTIPOLYGON (((-30 -65, -30 -60, -35 -60, -35 -65, -30 -65)))",6330060,5deg_x_5deg,SW,-62.5,-32.5,6,3,30,060,,261113874185.0391,0,261113874185.0393,100,0
cwp-grid-map-5deg_x_5deg.1526,"MULTIPOLYGON (((-30 -70, -30 -65, -35 -65, -35 -70, -30 -70)))",6330065,5deg_x_5deg,SW,-67.5,-32.5,6,3,30,065,,261113874185.0383,0,261113874185.0386,100,0
cwp-grid-map-5deg_x_5deg.1527,"MULTIPOLYGON (((-30 -75, -30 -70, -35 -70, -35 -75, -30 -75)))",6330070,5deg_x_5deg,SW,-72.5,-32.5,6,3,30,070,,261113874185.0405,171692391995.3218,89421482189.7173,34.25,65.75
cwp-grid-map-5deg_x_5deg.1528,"MULTIPOLYGON (((-30 -80, -30 -75, -35 -75, -35 -80, -30 -80)))",6330075,5deg_x_5deg,SW,-77.5,-32.5,6,3,30,075,,261113874185.0386,261012793463.3685,101080721.6696,0.04,99.96
cwp-grid-map-5deg_x_5deg.1529,"MULTIPOLYGON (((-30 -85, -30 -80, -35 -80, -35 -85, -30 -85)))",6330080,5deg_x_5deg,SW,-82.5,-32.5,6,3,30,080,,261113874185.0391,261059713273.4345,54160911.6043,0.02,99.98
cwp-grid-map-5deg_x_5deg.1530,"MULTIPOLYGON (((-30 -90, -30 -85, -35 -85, -35 -90, -30 -90)))",6330085,5deg_x_5deg,SW,-87.5,-32.5,6,3,30,085,,261113874185.0391,261113010358.2057,863826.8338,0,100
cwp-grid-map-5deg_x_5deg.1531,"MULTIPOLYGON (((-30 -95, -30 -90, -35 -90, -35 -95, -30 -95)))",6330090,5deg_x_5deg,SW,-92.5,-32.5,6,3,30,090,,261113874185.0386,261113874185.0391,0,0,100
cwp-grid-map-5deg_x_5deg.1532,"MULTIPOLYGON (((-30 -100, -30 -95, -35 -95, -35 -100, -30 -100)))",6330095,5deg_x_5deg,SW,-97.5,-32.5,6,3,30,095,,261113874185.0391,261113874185.0386,0,0,100
cwp-grid-map-5deg_x_5deg.1533,"MULTIPOLYGON (((-30 -105, -30 -100, -35 -100, -35 -105, -30 -105)))",6330100,5deg_x_5deg,SW,-102.5,-32.5,6,3,30,100,,261113874185.0396,261113874185.0391,0,0,100
cwp-grid-map-5deg_x_5deg.1534,"MULTIPOLYGON (((-30 -110, -30 -105, -35 -105, -35 -110, -30 -110)))",6330105,5deg_x_5deg,SW,-107.5,-32.5,6,3,30,105,,261113874185.0391,261113874185.0396,0,0,100
cwp-grid-map-5deg_x_5deg.1535,"MULTIPOLYGON (((-30 -115, -30 -110, -35 -110, -35 -115, -30 -115)))",6330110,5deg_x_5deg,SW,-112.5,-32.5,6,3,30,110,,261113874185.0386,261113874185.0391,0,0,100
cwp-grid-map-5deg_x_5deg.1536,"MULTIPOLYGON (((-30 -120, -30 -115, -35 -115, -35 -120, -30 -120)))",6330115,5deg_x_5deg,SW,-117.5,-32.5,6,3,30,115,,261113874185.0391,261113874185.0391,0,0,100
cwp-grid-map-5deg_x_5deg.1537,"MULTIPOLYGON (((-30 -125, -30 -120, -35 -120, -35 -125, -30 -125)))",6330120,5deg_x_5deg,SW,-122.5,-32.5,6,3,30,120,,261113874185.0391,261113874185.0396,0,0,100
cwp-grid-map-5deg_x_5deg.1538,"MULTIPOLYGON (((-30 -130, -30 -125, -35 -125, -35 -130, -30 -130)))",6330125,5deg_x_5deg,SW,-127.5,-32.5,6,3,30,125,,261113874185.0386,261113874185.0396,0,0,100
cwp-grid-map-5deg_x_5deg.1539,"MULTIPOLYGON (((-30 -135, -30 -130, -35 -130, -35 -135, -30 -135)))",6330130,5deg_x_5deg,SW,-132.5,-32.5,6,3,30,130,,261113874185.0386,261113874185.0386,0,0,100
cwp-grid-map-5deg_x_5deg.1540,"MULTIPOLYGON (((-30 -140, -30 -135, -35 -135, -35 -140, -30 -140)))",6330135,5deg_x_5deg,SW,-137.5,-32.5,6,3,30,135,,261113874185.0386,261113874185.0381,0,0,100
cwp-grid-map-5deg_x_5deg.1541,"MULTIPOLYGON (((-30 -145, -30 -140, -35 -140, -35 -145, -30 -145)))",6330140,5deg_x_5deg,SW,-142.5,-32.5,6,3,30,140,,261113874185.04,261113874185.04,0,0,100
cwp-grid-map-5deg_x_5deg.1542,"MULTIPOLYGON (((-30 -150, -30 -145, -35 -145, -35 -150, -30 -150)))",6330145,5deg_x_5deg,SW,-147.5,-32.5,6,3,30,145,,261113874185.041,261113874185.0405,0,0,100
cwp-grid-map-5deg_x_5deg.1543,"MULTIPOLYGON (((-30 -155, -30 -150, -35 -150, -35 -155, -30 -155)))",6330150,5deg_x_5deg,SW,-152.5,-32.5,6,3,30,150,,261113874185.0376,261113874185.0376,0,0,100
cwp-grid-map-5deg_x_5deg.1544,"MULTIPOLYGON (((-30 -160, -30 -155, -35 -155, -35 -160, -30 -160)))",6330155,5deg_x_5deg,SW,-157.5,-32.5,6,3,30,155,,261113874185.0386,261113874185.0391,0,0,100
cwp-grid-map-5deg_x_5deg.1545,"MULTIPOLYGON (((-30 -165, -30 -160, -35 -160, -35 -165, -30 -165)))",6330160,5deg_x_5deg,SW,-162.5,-32.5,6,3,30,160,,261113874185.0371,261113874185.0376,0,0,100
cwp-grid-map-5deg_x_5deg.1546,"MULTIPOLYGON (((-30 -170, -30 -165, -35 -165, -35 -170, -30 -170)))",6330165,5deg_x_5deg,SW,-167.5,-32.5,6,3,30,165,,261113874185.0405,261113874185.0405,0,0,100
cwp-grid-map-5deg_x_5deg.1547,"MULTIPOLYGON (((-30 -175, -30 -170, -35 -170, -35 -175, -30 -175)))",6330170,5deg_x_5deg,SW,-172.5,-32.5,6,3,30,170,,261113874185.0391,261113874185.0391,0,0,100
cwp-grid-map-5deg_x_5deg.1548,"MULTIPOLYGON (((-30 -180, -30 -175, -35 -175, -35 -180, -30 -180)))",6330175,5deg_x_5deg,SW,-177.5,-32.5,6,3,30,175,,261113874185.0391,261111269151.6035,2605033.4366,0,100
cwp-grid-map-5deg_x_5deg.1549,"MULTIPOLYGON (((-35 -5, -35 0, -40 0, -40 -5, -35 -5)))",6335000,5deg_x_5deg,SW,-2.5,-37.5,6,3,35,000,,245613845247.9857,245613845247.9857,0,0,100
cwp-grid-map-5deg_x_5deg.1550,"MULTIPOLYGON (((-35 -10, -35 -5, -40 -5, -40 -10, -35 -10)))",6335005,5deg_x_5deg,SW,-7.5,-37.5,6,3,35,005,,245613845247.9857,245613845247.9856,0,0,100
cwp-grid-map-5deg_x_5deg.1551,"MULTIPOLYGON (((-35 -15, -35 -10, -40 -10, -40 -15, -35 -15)))",6335010,5deg_x_5deg,SW,-12.5,-37.5,6,3,35,010,,245613845247.9857,245496315667.2953,117529580.6903,0.05,99.95
cwp-grid-map-5deg_x_5deg.1552,"MULTIPOLYGON (((-35 -20, -35 -15, -40 -15, -40 -20, -35 -20)))",6335015,5deg_x_5deg,SW,-17.5,-37.5,6,3,35,015,,245613845247.9858,245613845247.9857,0,0,100
cwp-grid-map-5deg_x_5deg.1553,"MULTIPOLYGON (((-35 -25, -35 -20, -40 -20, -40 -25, -35 -25)))",6335020,5deg_x_5deg,SW,-22.5,-37.5,6,3,35,020,,245613845247.9857,245613845247.9855,0,0,100
cwp-grid-map-5deg_x_5deg.1554,"MULTIPOLYGON (((-35 -30, -35 -25, -40 -25, -40 -30, -35 -30)))",6335025,5deg_x_5deg,SW,-27.5,-37.5,6,3,35,025,,245613845247.9857,245613845247.9856,0,0,100
cwp-grid-map-5deg_x_5deg.1555,"MULTIPOLYGON (((-35 -35, -35 -30, -40 -30, -40 -35, -35 -35)))",6335030,5deg_x_5deg,SW,-32.5,-37.5,6,3,35,030,,245613845247.9856,245613845247.9855,0,0,100
cwp-grid-map-5deg_x_5deg.1556,"MULTIPOLYGON (((-35 -40, -35 -35, -40 -35, -40 -40, -35 -40)))",6335035,5deg_x_5deg,SW,-37.5,-37.5,6,3,35,035,,245613845247.9861,245613845247.9857,0,0,100
cwp-grid-map-5deg_x_5deg.1557,"MULTIPOLYGON (((-35 -45, -35 -40, -40 -40, -40 -45, -35 -45)))",6335040,5deg_x_5deg,SW,-42.5,-37.5,6,3,35,040,,245613845247.9861,245613845247.9857,0,0,100
cwp-grid-map-5deg_x_5deg.1558,"MULTIPOLYGON (((-35 -50, -35 -45, -40 -45, -40 -50, -35 -50)))",6335045,5deg_x_5deg,SW,-47.5,-37.5,6,3,35,045,,245613845247.9856,245613845247.9851,0,0,100
cwp-grid-map-5deg_x_5deg.1559,"MULTIPOLYGON (((-35 -55, -35 -50, -40 -50, -40 -55, -35 -55)))",6335050,5deg_x_5deg,SW,-52.5,-37.5,6,3,35,050,,245613845247.9856,245612703629.9341,1141618.0515,0,100
cwp-grid-map-5deg_x_5deg.1560,"MULTIPOLYGON (((-35 -60, -35 -55, -40 -55, -40 -60, -35 -60)))",6335055,5deg_x_5deg,SW,-57.5,-37.5,6,3,35,055,,245613845247.9856,146645545266.4665,99539555176.8589,40.53,59.71
cwp-grid-map-5deg_x_5deg.1561,"MULTIPOLYGON (((-35 -65, -35 -60, -40 -60, -40 -65, -35 -65)))",6335060,5deg_x_5deg,SW,-62.5,-37.5,6,3,35,060,,245613845247.9863,22046998236.7211,222995591815.9246,90.79,8.98
cwp-grid-map-5deg_x_5deg.1562,"MULTIPOLYGON (((-35 -70, -35 -65, -40 -65, -40 -70, -35 -70)))",6335065,5deg_x_5deg,SW,-67.5,-37.5,6,3,35,065,,245613845247.9849,0,245613845247.9846,100,0
cwp-grid-map-5deg_x_5deg.1563,"MULTIPOLYGON (((-35 -75, -35 -70, -40 -70, -40 -75, -35 -75)))",6335070,5deg_x_5deg,SW,-72.5,-37.5,6,3,35,070,,245613845247.9866,89626955519.1384,155986889728.8442,63.51,36.49
cwp-grid-map-5deg_x_5deg.1564,"MULTIPOLYGON (((-35 -80, -35 -75, -40 -75, -40 -80, -35 -80)))",6335075,5deg_x_5deg,SW,-77.5,-37.5,6,3,35,075,,245613845247.9851,245613845247.9851,0,0,100
cwp-grid-map-5deg_x_5deg.1565,"MULTIPOLYGON (((-35 -85, -35 -80, -40 -80, -40 -85, -35 -85)))",6335080,5deg_x_5deg,SW,-82.5,-37.5,6,3,35,080,,245613845247.9858,245613845247.9854,0,0,100
cwp-grid-map-5deg_x_5deg.1566,"MULTIPOLYGON (((-35 -90, -35 -85, -40 -85, -40 -90, -35 -90)))",6335085,5deg_x_5deg,SW,-87.5,-37.5,6,3,35,085,,245613845247.9866,245613845247.9861,0,0,100
cwp-grid-map-5deg_x_5deg.1567,"MULTIPOLYGON (((-35 -95, -35 -90, -40 -90, -40 -95, -35 -95)))",6335090,5deg_x_5deg,SW,-92.5,-37.5,6,3,35,090,,245613845247.9858,245613845247.9854,0,0,100
cwp-grid-map-5deg_x_5deg.1568,"MULTIPOLYGON (((-35 -100, -35 -95, -40 -95, -40 -100, -35 -100)))",6335095,5deg_x_5deg,SW,-97.5,-37.5,6,3,35,095,,245613845247.9854,245613845247.9849,0,0,100
cwp-grid-map-5deg_x_5deg.1569,"MULTIPOLYGON (((-35 -105, -35 -100, -40 -100, -40 -105, -35 -105)))",6335100,5deg_x_5deg,SW,-102.5,-37.5,6,3,35,100,,245613845247.9868,245613845247.9863,0,0,100
cwp-grid-map-5deg_x_5deg.1570,"MULTIPOLYGON (((-35 -110, -35 -105, -40 -105, -40 -110, -35 -110)))",6335105,5deg_x_5deg,SW,-107.5,-37.5,6,3,35,105,,245613845247.9844,245613845247.9849,0,0,100
cwp-grid-map-5deg_x_5deg.1571,"MULTIPOLYGON (((-35 -115, -35 -110, -40 -110, -40 -115, -35 -115)))",6335110,5deg_x_5deg,SW,-112.5,-37.5,6,3,35,110,,245613845247.9858,245613845247.9858,0,0,100
cwp-grid-map-5deg_x_5deg.1572,"MULTIPOLYGON (((-35 -120, -35 -115, -40 -115, -40 -120, -35 -120)))",6335115,5deg_x_5deg,SW,-117.5,-37.5,6,3,35,115,,245613845247.9858,245613845247.9854,0,0,100
cwp-grid-map-5deg_x_5deg.1573,"MULTIPOLYGON (((-35 -125, -35 -120, -40 -120, -40 -125, -35 -125)))",6335120,5deg_x_5deg,SW,-122.5,-37.5,6,3,35,120,,245613845247.9863,245613845247.9863,0,0,100
cwp-grid-map-5deg_x_5deg.1574,"MULTIPOLYGON (((-35 -130, -35 -125, -40 -125, -40 -130, -35 -130)))",6335125,5deg_x_5deg,SW,-127.5,-37.5,6,3,35,125,,245613845247.9863,245613845247.9863,0,0,100
cwp-grid-map-5deg_x_5deg.1575,"MULTIPOLYGON (((-35 -135, -35 -130, -40 -130, -40 -135, -35 -135)))",6335130,5deg_x_5deg,SW,-132.5,-37.5,6,3,35,130,,245613845247.9844,245613845247.9844,0,0,100
cwp-grid-map-5deg_x_5deg.1576,"MULTIPOLYGON (((-35 -140, -35 -135, -40 -135, -40 -140, -35 -140)))",6335135,5deg_x_5deg,SW,-137.5,-37.5,6,3,35,135,,245613845247.9854,245613845247.9849,0,0,100
cwp-grid-map-5deg_x_5deg.1577,"MULTIPOLYGON (((-35 -145, -35 -140, -40 -140, -40 -145, -35 -145)))",6335140,5deg_x_5deg,SW,-142.5,-37.5,6,3,35,140,,245613845247.9858,245613845247.9854,0,0,100
cwp-grid-map-5deg_x_5deg.1578,"MULTIPOLYGON (((-35 -150, -35 -145, -40 -145, -40 -150, -35 -150)))",6335145,5deg_x_5deg,SW,-147.5,-37.5,6,3,35,145,,245613845247.9873,245613845247.9878,0,0,100
cwp-grid-map-5deg_x_5deg.1579,"MULTIPOLYGON (((-35 -155, -35 -150, -40 -150, -40 -155, -35 -155)))",6335150,5deg_x_5deg,SW,-152.5,-37.5,6,3,35,150,,245613845247.9858,245613845247.9858,0,0,100
cwp-grid-map-5deg_x_5deg.1580,"MULTIPOLYGON (((-35 -160, -35 -155, -40 -155, -40 -160, -35 -160)))",6335155,5deg_x_5deg,SW,-157.5,-37.5,6,3,35,155,,245613845247.9849,245613845247.9839,0,0,100
cwp-grid-map-5deg_x_5deg.1581,"MULTIPOLYGON (((-35 -165, -35 -160, -40 -160, -40 -165, -35 -165)))",6335160,5deg_x_5deg,SW,-162.5,-37.5,6,3,35,160,,245613845247.9849,245613845247.9844,0,0,100
cwp-grid-map-5deg_x_5deg.1582,"MULTIPOLYGON (((-35 -170, -35 -165, -40 -165, -40 -170, -35 -170)))",6335165,5deg_x_5deg,SW,-167.5,-37.5,6,3,35,165,,245613845247.9863,245613845247.9863,0,0,100
